victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
70,13,13.0836939,80.270186,,,,False,True,False,False,False,False,False,False,False,False,True,True
75,6,17.360589,78.4740613,,,,False,True,False,False,False,False,True,False,True,False,False,True
49,4,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,True,False,False,True,False
53,10,28.6328027,77.2197713,,,,False,True,False,False,False,False,False,True,True,False,False,False
69,10,18.5213738,73.8545071,,,,False,True,False,False,False,False,False,False,True,False,False,True
47,7,26.4609135,80.3217588,,,,True,False,False,False,False,False,False,True,False,False,True,True
39,5,22.5726459,88.3638953,,,,False,False,True,False,False,False,False,False,False,False,True,False
34,3,21.2094892,72.8317058,,,,False,False,True,False,False,False,False,False,False,False,True,False
22,12,28.6328027,77.2197713,,,,False,True,False,False,False,True,False,False,True,False,False,False
17,3,25.6093239,85.1235252,,,,True,False,False,False,False,False,False,False,True,False,False,False
76,10,19.2396742,73.1366482,,,,True,False,True,False,False,False,False,False,True,False,False,False
41,5,23.0215374,72.5800568,,,,False,True,False,False,False,False,True,False,False,False,True,False
43,2,26.8381,80.9346001,,,,True,False,False,False,True,False,False,False,True,False,False,True
21,12,28.6328027,77.2197713,,,,False,True,True,False,False,False,False,False,True,False,False,False
26,1,25.6093239,85.1235252,,,,False,True,False,False,False,False,True,False,False,False,True,False
27,4,28.6328027,77.2197713,,,,False,True,False,False,False,False,True,False,False,False,True,False
16,14,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,False,False,True,True
59,2,23.0215374,72.5800568,,,,True,False,True,False,False,False,False,False,True,False,False,True
24,13,26.9154576,75.8189817,,,,False,False,False,True,False,False,False,False,True,False,False,False
71,1,12.9767936,77.590082,,,,False,True,False,False,False,False,False,False,True,False,False,False
25,3,18.5213738,73.8545071,,,,False,True,False,False,False,False,False,False,False,False,True,False
73,3,28.6328027,77.2197713,,,,False,True,False,True,False,False,False,False,False,False,True,False
26,10,23.2584857,77.401989,,,,True,False,False,True,False,False,False,False,True,False,False,False
33,2,28.6328027,77.2197713,,,,False,True,True,False,False,False,False,False,False,False,True,True
62,11,17.360589,78.4740613,,,,True,False,False,False,False,False,False,True,False,False,False,True
31,15,12.9767936,77.590082,,,,False,True,False,True,False,False,False,False,True,False,False,True
54,10,30.9090157,75.851601,,,,True,False,False,True,False,False,False,False,True,False,False,False
15,16,12.9767936,77.590082,,,,False,True,False,False,False,False,False,True,True,False,False,True
37,16,23.0215374,72.5800568,,,,False,False,True,False,False,False,False,False,True,False,False,True
39,10,18.5213738,73.8545071,,,,True,False,False,False,True,False,False,False,True,False,False,True
25,17,17.6935526,83.2921297,,,,True,False,False,True,False,False,False,False,True,False,False,True
38,11,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,True,False,False,True
76,7,18.5213738,73.8545071,,,,True,False,False,False,False,False,True,False,True,False,False,False
25,15,18.5213738,73.8545071,,,,False,False,False,False,True,False,False,False,True,False,False,False
38,17,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,True,False,False,True
42,10,27.1752554,78.0098161,,,,False,False,False,True,False,False,False,False,False,False,False,False
42,3,18.5213738,73.8545071,,,,False,False,True,False,False,False,False,False,False,True,False,True
54,8,28.6328027,77.2197713,,,,False,True,True,False,False,False,False,False,True,False,False,False
51,5,28.6328027,77.2197713,,,,False,True,False,True,False,False,False,False,False,False,True,False
23,10,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,False,True,False,False,False
13,17,34.0747444,74.8204443,,,,False,True,True,False,False,False,False,False,True,False,False,False
79,6,26.9154576,75.8189817,,,,False,False,False,True,False,False,False,False,False,False,True,True
77,15,12.9767936,77.590082,,,,True,False,False,False,True,False,False,False,True,False,False,True
72,12,26.9154576,75.8189817,,,,True,False,False,True,False,False,False,False,True,False,False,False
16,2,26.8381,80.9346001,,,,True,False,False,False,False,False,True,False,False,False,True,True
40,9,17.360589,78.4740613,,,,False,True,False,False,False,False,False,True,True,False,False,True
62,4,21.2094892,72.8317058,,,,False,False,False,False,False,False,True,False,True,False,False,False
39,16,19.054999,72.8692035,,,,False,True,False,False,False,False,False,True,True,False,False,False
30,8,26.9154576,75.8189817,,,,False,True,False,True,False,False,False,False,True,False,False,True
37,14,19.1943294,72.9701779,,,,False,True,True,False,False,False,False,False,True,False,False,True
46,14,21.1498134,79.0820556,,,,False,True,False,False,True,False,False,False,False,False,True,True
71,9,26.4609135,80.3217588,,,,True,False,False,False,True,False,False,False,False,False,True,False
74,1,23.0215374,72.5800568,,,,True,False,False,False,True,False,False,False,True,False,False,False
25,8,26.8381,80.9346001,,,,False,True,False,False,False,False,False,True,False,False,True,True
55,14,30.9090157,75.851601,,,,True,False,False,False,False,True,False,False,True,False,False,True
21,3,18.5213738,73.8545071,,,,False,True,False,False,False,False,True,False,True,False,False,False
59,9,17.360589,78.4740613,,,,True,False,False,False,False,False,True,False,True,False,False,False
29,2,23.0215374,72.5800568,,,,False,True,False,False,False,False,True,False,False,False,True,True
46,7,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,True
77,4,19.3428238,72.805441,,,,False,True,False,True,False,False,False,False,False,False,True,False
69,17,13.0836939,80.270186,,,,False,False,False,False,False,False,True,False,False,False,True,True
23,18,23.0215374,72.5800568,,,,True,False,False,False,False,False,False,False,True,False,False,False
44,1,18.5213738,73.8545071,,,,False,True,False,False,False,True,False,False,True,False,False,True
79,11,17.360589,78.4740613,,,,False,False,False,False,False,False,False,False,True,False,False,False
76,16,19.054999,72.8692035,,,,False,True,False,False,False,True,False,False,False,False,False,True
36,5,22.5726459,88.3638953,,,,False,True,True,False,False,False,False,False,True,False,False,False
77,3,22.5726459,88.3638953,,,,False,True,False,False,False,False,False,False,False,True,False,False
17,8,17.360589,78.4740613,,,,False,True,True,False,False,False,False,False,False,True,False,False
68,7,22.5726459,88.3638953,,,,False,True,False,False,False,False,False,False,False,False,True,True
46,19,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,True,False,False,False
71,4,12.9767936,77.590082,,,,False,True,False,False,True,False,False,False,True,False,False,False
48,15,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,False,False,False,True,False
29,15,25.6093239,85.1235252,,,,True,False,False,True,False,False,False,False,True,False,False,True
63,17,30.9090157,75.851601,,,,True,False,False,False,False,False,True,False,True,False,False,True
56,13,12.9767936,77.590082,,,,False,False,False,False,True,False,False,False,True,False,False,False
11,13,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,True,False,False,True
71,2,22.5726459,88.3638953,,,,True,False,False,False,False,False,True,False,True,False,False,False
64,2,19.3428238,72.805441,,,,False,True,False,False,False,True,False,False,False,True,False,False
31,18,18.5213738,73.8545071,,,,False,False,False,False,False,False,False,True,False,False,False,True
13,15,17.360589,78.4740613,,,,False,True,False,False,True,False,False,False,False,False,True,True
24,1,19.054999,72.8692035,,,,False,True,True,False,False,False,False,False,True,False,False,False
13,17,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,False,False,False,False
58,17,17.6935526,83.2921297,,,,True,False,True,False,False,False,False,False,False,False,True,False
13,19,23.0215374,72.5800568,,,,False,True,True,False,False,False,False,False,True,False,False,False
38,7,26.8381,80.9346001,,,,False,False,False,False,True,False,False,False,True,False,False,True
74,2,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,True,False,False,False
18,6,19.054999,72.8692035,,,,False,True,False,True,False,False,False,False,False,False,True,True
37,15,17.360589,78.4740613,,,,False,True,True,False,False,False,False,False,False,False,True,False
33,8,19.054999,72.8692035,,,,False,True,False,False,False,False,False,False,False,False,True,True
22,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,False
28,15,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,False,True,False
42,11,22.5726459,88.3638953,,,,False,True,False,False,True,False,False,False,True,False,False,False
24,1,22.5726459,88.3638953,,,,True,False,True,False,False,False,False,False,False,False,True,True
50,19,23.0215374,72.5800568,,,,False,False,False,False,False,False,False,True,True,False,False,False
41,1,19.1943294,72.9701779,,,,False,False,False,False,True,False,False,False,True,False,False,True
54,1,21.2094892,72.8317058,,,,False,True,False,True,False,False,False,False,False,False,True,True
32,10,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,True,True,False,False,False
79,12,21.1498134,79.0820556,,,,False,True,False,False,False,False,False,True,True,False,False,False
51,9,28.7749966,77.4586967,,,,True,False,False,False,False,False,False,True,False,False,True,False
69,15,13.0836939,80.270186,,,,False,True,False,False,False,False,False,False,False,False,True,False
18,15,22.5726459,88.3638953,,,,False,True,True,False,False,False,False,False,False,False,False,False
62,7,23.2584857,77.401989,,,,False,False,False,False,True,False,False,False,False,False,True,False
51,10,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,False
16,6,30.9090157,75.851601,,,,True,False,False,True,False,False,False,False,True,False,False,False
44,5,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,True,False,False,False
65,11,26.9154576,75.8189817,,,,False,True,False,False,False,False,False,False,False,False,True,False
19,13,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,False
72,1,26.9154576,75.8189817,,,,False,True,True,False,False,False,False,False,False,False,True,True
47,12,19.054999,72.8692035,,,,True,False,True,False,False,False,False,False,False,False,True,True
37,3,30.9090157,75.851601,,,,True,False,False,False,False,False,True,False,False,False,True,True
10,17,22.5726459,88.3638953,,,,True,False,False,False,False,True,False,False,True,False,False,False
78,8,22.3053263,70.8028377,,,,False,False,False,False,False,False,False,True,False,False,True,False
27,15,21.2094892,72.8317058,,,,True,False,False,False,False,False,False,False,False,False,True,False
45,19,17.360589,78.4740613,,,,False,True,False,False,False,False,True,False,False,False,True,False
67,4,18.5213738,73.8545071,,,,False,True,True,False,False,False,False,False,True,False,False,True
11,12,26.9154576,75.8189817,,,,True,False,False,True,False,False,False,False,False,True,False,True
43,3,17.6935526,83.2921297,,,,False,True,True,False,False,False,False,False,True,False,False,False
21,19,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,True,False,False,False
75,7,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,True,False,False,False
24,11,19.054999,72.8692035,,,,False,True,False,True,False,False,False,False,True,False,False,True
38,9,28.6328027,77.2197713,,,,True,False,False,True,False,False,False,False,False,False,False,False
73,15,26.9154576,75.8189817,,,,False,False,False,False,False,True,False,False,True,False,False,False
79,12,12.9767936,77.590082,,,,False,True,False,True,False,False,False,False,False,False,False,False
73,15,17.360589,78.4740613,,,,False,False,False,False,False,False,True,False,True,False,False,False
27,9,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,False
26,17,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,False
59,14,13.0836939,80.270186,,,,False,True,False,False,True,False,False,False,False,False,False,False
65,18,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,True
26,17,19.1943294,72.9701779,,,,False,False,False,False,False,False,False,False,False,False,True,True
24,2,23.0215374,72.5800568,,,,False,True,False,False,True,False,False,False,False,False,False,False
73,15,25.6093239,85.1235252,,,,False,True,False,False,False,False,False,True,False,False,False,True
64,8,21.2094892,72.8317058,,,,True,False,False,False,False,False,True,False,False,False,True,True
47,11,21.2094892,72.8317058,,,,True,False,False,True,False,False,False,False,True,False,False,False
74,10,30.9090157,75.851601,,,,False,True,False,True,False,False,False,False,False,False,False,True
62,1,22.5726459,88.3638953,,,,True,False,False,False,False,False,True,False,True,False,False,True
27,14,18.5213738,73.8545071,,,,True,False,False,False,True,False,False,False,False,False,False,False
56,4,30.9090157,75.851601,,,,True,False,False,False,False,False,False,False,True,False,False,True
23,8,12.9767936,77.590082,,,,False,False,False,False,False,False,False,False,True,False,False,True
33,4,13.0836939,80.270186,,,,False,False,False,False,False,False,False,True,False,False,True,True
77,4,30.9090157,75.851601,,,,False,False,False,False,True,False,False,False,False,False,True,True
60,17,12.9767936,77.590082,,,,False,False,False,False,True,False,False,False,False,False,False,False
69,14,19.2396742,73.1366482,,,,True,False,False,True,False,False,False,False,True,False,False,False
32,1,28.6328027,77.2197713,,,,False,True,False,False,False,False,False,False,False,False,True,True
50,9,26.9154576,75.8189817,,,,False,False,True,False,False,False,False,False,False,False,True,True
60,17,18.5213738,73.8545071,,,,False,True,False,False,False,True,False,False,False,True,False,True
78,2,26.8381,80.9346001,,,,False,False,False,False,False,False,True,False,False,False,True,False
77,14,26.9154576,75.8189817,,,,True,False,False,False,False,False,False,False,False,False,True,True
16,13,19.054999,72.8692035,,,,True,False,False,False,False,True,False,False,False,False,False,True
16,1,26.9154576,75.8189817,,,,False,True,False,False,False,False,False,False,True,False,False,False
28,3,22.5726459,88.3638953,,,,False,True,False,False,False,False,True,False,True,False,False,True
19,10,22.5726459,88.3638953,,,,True,False,False,True,False,False,False,False,True,False,False,True
17,14,19.054999,72.8692035,,,,True,False,False,False,False,False,True,False,True,False,False,True
49,11,17.360589,78.4740613,,,,True,False,False,True,False,False,False,False,True,False,False,True
57,5,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,False,False,True,True
53,16,13.0836939,80.270186,,,,False,True,False,False,True,False,False,False,False,False,False,True
75,3,28.6328027,77.2197713,,,,False,True,False,False,False,True,False,False,True,False,False,False
58,8,28.6328027,77.2197713,,,,False,True,False,False,True,False,False,False,True,False,False,True
31,18,26.9154576,75.8189817,,,,True,False,True,False,False,False,False,False,True,False,False,False
52,12,19.054999,72.8692035,,,,False,True,False,True,False,False,False,False,True,False,False,False
31,11,22.7203616,75.8681996,,,,True,False,False,False,False,False,False,False,True,False,False,True
18,6,19.054999,72.8692035,,,,True,False,False,False,False,False,False,True,True,False,False,True
59,15,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,True
12,13,19.054999,72.8692035,,,,False,True,False,False,False,False,False,True,False,False,True,True
17,16,26.9154576,75.8189817,,,,True,False,False,False,False,True,False,False,True,False,False,False
65,15,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,False,False,False,True,True
72,10,28.6328027,77.2197713,,,,True,False,False,True,False,False,False,False,True,False,False,True
58,15,30.9090157,75.851601,,,,True,False,False,False,True,False,False,False,True,False,False,False
67,7,23.2584857,77.401989,,,,False,True,False,False,False,False,False,True,False,False,True,False
40,13,12.9767936,77.590082,,,,False,True,True,False,False,False,False,False,True,False,False,True
49,19,28.7749966,77.4586967,,,,True,False,False,False,False,False,False,False,False,False,True,False
56,4,17.360589,78.4740613,,,,False,True,False,False,False,False,True,False,False,False,True,True
59,6,19.1943294,72.9701779,,,,True,False,False,False,False,False,False,True,True,False,False,False
57,10,23.2584857,77.401989,,,,False,False,False,False,False,False,False,False,False,False,True,True
67,19,12.9767936,77.590082,,,,False,False,False,False,True,False,False,False,True,False,False,True
44,11,17.6935526,83.2921297,,,,False,True,False,False,False,True,False,False,False,True,False,True
34,18,23.0215374,72.5800568,,,,False,False,False,True,False,False,False,False,True,False,False,False
33,12,17.6935526,83.2921297,,,,False,False,False,False,False,True,False,False,True,False,False,True
32,16,12.9767936,77.590082,,,,False,True,True,False,False,False,False,False,True,False,False,False
13,10,26.8381,80.9346001,,,,False,True,False,False,False,False,False,False,True,False,False,True
64,16,19.1943294,72.9701779,,,,False,True,False,False,True,False,False,False,False,False,True,True
36,13,17.360589,78.4740613,,,,False,False,False,False,False,False,False,True,True,False,False,False
41,13,22.7203616,75.8681996,,,,False,False,False,False,False,False,True,False,False,False,True,True
23,17,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,False,True,False,False,False
52,2,23.0215374,72.5800568,,,,False,False,True,False,False,False,False,False,True,False,False,False
76,5,26.8381,80.9346001,,,,False,False,False,False,False,False,False,False,True,False,False,False
29,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,False,True,False
46,11,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,True,False,False,False
56,7,25.6093239,85.1235252,,,,False,False,True,False,False,False,False,False,False,False,True,False
20,17,19.054999,72.8692035,,,,False,True,False,False,False,True,False,False,False,False,True,True
21,6,22.7203616,75.8681996,,,,True,False,False,False,False,False,False,True,True,False,False,False
32,1,28.6328027,77.2197713,,,,False,True,False,False,False,False,True,False,True,False,False,True
60,15,26.9154576,75.8189817,,,,True,False,False,False,True,False,False,False,True,False,False,False
58,5,26.4609135,80.3217588,,,,False,False,True,False,False,False,False,False,True,False,False,False
26,3,22.5726459,88.3638953,,,,False,True,False,False,False,False,False,False,True,False,False,False
31,6,13.0836939,80.270186,,,,True,False,False,False,False,False,True,False,True,False,False,True
28,13,13.0836939,80.270186,,,,False,False,False,False,False,True,False,False,True,False,False,False
52,13,17.360589,78.4740613,,,,False,False,False,True,False,False,False,False,True,False,False,False
64,18,26.4609135,80.3217588,,,,True,False,False,False,False,False,True,False,False,False,True,False
44,2,22.7203616,75.8681996,,,,False,True,False,False,True,False,False,False,True,False,False,False
41,14,19.054999,72.8692035,,,,False,True,False,False,False,False,True,False,True,False,False,False
56,18,26.8381,80.9346001,,,,True,False,False,True,False,False,False,False,True,False,False,True
68,4,18.5213738,73.8545071,,,,True,False,False,False,False,False,True,False,True,False,False,True
76,1,28.7749966,77.4586967,,,,True,False,False,False,False,False,False,False,False,False,True,False
34,8,17.360589,78.4740613,,,,False,True,False,False,False,False,False,False,True,False,False,False
13,1,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,True,False,False,False
69,11,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,True,False,False,False
53,10,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,False
42,12,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,True,False,False,True
21,11,28.4031478,77.3105561,,,,True,False,False,False,False,False,False,False,False,False,True,False
33,4,17.360589,78.4740613,,,,True,False,False,False,False,False,False,True,False,True,False,False
55,8,27.1752554,78.0098161,,,,False,False,False,False,False,True,False,False,True,False,False,False
17,12,23.0215374,72.5800568,,,,True,False,False,False,False,False,False,True,False,False,True,True
79,6,28.7749966,77.4586967,,,,False,True,False,False,False,True,False,False,True,False,False,True
25,15,19.1943294,72.9701779,,,,False,False,False,True,False,False,False,False,True,False,False,True
40,13,18.5213738,73.8545071,,,,True,False,False,False,False,True,False,False,True,False,False,False
16,15,21.1498134,79.0820556,,,,False,True,True,False,False,False,False,False,False,False,True,False
16,4,28.6328027,77.2197713,,,,False,True,False,False,True,False,False,False,True,False,False,True
59,12,13.0836939,80.270186,,,,False,False,False,False,True,False,False,False,True,False,False,False
44,17,12.9767936,77.590082,,,,False,True,False,False,False,True,False,False,False,False,True,False
43,15,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,True,False,False,True
32,2,17.360589,78.4740613,,,,False,True,False,True,False,False,False,False,True,False,False,True
15,8,21.1498134,79.0820556,,,,True,False,False,False,False,False,False,True,True,False,False,True
25,12,13.0836939,80.270186,,,,False,False,True,False,False,False,False,False,True,False,False,True
10,19,18.5213738,73.8545071,,,,False,True,False,False,False,False,True,False,False,False,False,False
46,3,19.3428238,72.805441,,,,True,False,False,False,False,False,False,False,True,False,False,True
62,3,19.054999,72.8692035,,,,False,False,False,False,False,False,True,False,True,False,False,False
60,10,22.5726459,88.3638953,,,,False,True,False,True,False,False,False,False,True,False,False,False
31,5,12.9767936,77.590082,,,,True,False,False,False,False,False,True,False,True,False,False,True
66,7,28.6328027,77.2197713,,,,False,True,False,False,False,False,True,False,False,False,True,True
78,5,21.2094892,72.8317058,,,,False,False,False,False,False,False,False,False,False,False,True,False
35,18,19.054999,72.8692035,,,,False,True,False,True,False,False,False,False,True,False,False,True
76,16,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,True,False,False,False
64,12,23.0215374,72.5800568,,,,False,True,False,False,False,True,False,False,True,False,False,False
31,5,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,True,False,False,True
75,13,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,False
74,4,17.360589,78.4740613,,,,True,False,False,False,False,False,False,False,False,False,True,False
37,5,21.1498134,79.0820556,,,,False,False,False,False,False,True,False,False,True,False,False,True
40,12,21.1498134,79.0820556,,,,False,False,False,False,False,False,True,False,True,False,False,True
41,2,22.5726459,88.3638953,,,,True,False,False,False,False,True,False,False,True,False,False,False
33,10,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,False
25,10,18.5213738,73.8545071,,,,True,False,False,False,False,False,False,False,True,False,False,False
14,3,30.9090157,75.851601,,,,False,False,True,False,False,False,False,False,False,False,True,False
17,11,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,True
35,6,21.1498134,79.0820556,,,,False,True,False,False,False,False,False,True,True,False,False,True
10,8,23.0215374,72.5800568,,,,True,False,False,False,False,True,False,False,False,False,True,True
47,10,21.1498134,79.0820556,,,,False,False,False,False,False,False,True,False,True,False,False,True
19,4,21.1498134,79.0820556,,,,False,True,False,False,False,False,True,False,True,False,False,False
54,6,18.5213738,73.8545071,,,,False,True,False,False,False,False,False,True,False,False,True,True
69,15,29.0018557,77.7679671,,,,True,False,False,False,False,False,False,False,True,False,False,False
67,16,34.0747444,74.8204443,,,,False,False,False,False,False,False,True,False,False,False,True,False
39,8,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,False
11,15,12.9767936,77.590082,,,,True,False,True,False,False,False,False,False,False,False,True,False
66,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,True
58,15,21.1498134,79.0820556,,,,True,False,True,False,False,False,False,False,False,False,False,False
75,6,26.8381,80.9346001,,,,False,False,False,False,False,False,False,True,True,False,False,True
19,11,23.0215374,72.5800568,,,,True,False,False,False,False,False,True,False,True,False,False,True
61,15,19.054999,72.8692035,,,,False,True,False,False,True,False,False,False,True,False,False,False
25,14,17.360589,78.4740613,,,,False,False,False,True,False,False,False,False,False,False,True,True
71,13,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,False,False,True,False
64,14,17.6935526,83.2921297,,,,False,False,False,False,False,True,False,False,False,False,True,True
53,5,12.9767936,77.590082,,,,False,True,False,False,False,True,False,False,False,False,True,True
34,1,19.054999,72.8692035,,,,True,False,False,False,True,False,False,False,True,False,False,False
51,1,13.0836939,80.270186,,,,False,True,False,False,True,False,False,False,True,False,False,True
48,6,19.054999,72.8692035,,,,False,True,False,False,False,False,False,True,False,True,False,True
27,14,26.4609135,80.3217588,,,,True,False,False,False,False,False,False,False,False,False,True,False
59,6,26.8381,80.9346001,,,,False,True,False,True,False,False,False,False,True,False,False,True
34,10,18.5213738,73.8545071,,,,False,False,False,False,True,False,False,False,False,False,True,True
33,13,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,True,True,False,False,False
13,11,28.6328027,77.2197713,,,,False,True,False,True,False,False,False,False,False,False,True,False
66,17,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,False,False,True,True
78,10,23.0215374,72.5800568,,,,True,False,True,False,False,False,False,False,True,False,False,True
12,9,23.0215374,72.5800568,,,,True,False,False,True,False,False,False,False,True,False,False,False
54,16,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,False,False,True,False
66,15,25.6093239,85.1235252,,,,True,False,False,False,False,True,False,False,False,False,True,True
44,8,20.0112475,73.7902364,,,,False,True,False,False,False,False,True,False,True,False,False,True
75,5,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,True,False,False,False
37,16,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,False,False,False,True,True
11,8,17.6935526,83.2921297,,,,True,False,False,True,False,False,False,False,False,False,True,False
43,12,12.9767936,77.590082,,,,False,True,True,False,False,False,False,False,False,True,False,True
10,6,12.9767936,77.590082,,,,True,False,False,False,False,False,False,False,True,False,False,True
14,2,17.6935526,83.2921297,,,,True,False,False,True,False,False,False,False,True,False,False,True
69,2,18.5213738,73.8545071,,,,True,False,True,False,False,False,False,False,False,False,True,False
17,7,19.054999,72.8692035,,,,False,True,False,False,False,False,True,False,True,False,False,True
67,17,25.3356491,83.0076292,,,,True,False,False,False,True,False,False,False,True,False,False,False
45,1,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,True,False,False,True
47,11,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,True,False,False,True
53,2,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,False,False,True,False
74,11,18.5213738,73.8545071,4.0,5.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True
63,15,28.7749966,77.4586967,,,,False,False,False,False,True,False,False,False,True,False,False,False
74,18,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,False,False,True,True
79,13,22.7203616,75.8681996,,,,False,False,False,False,True,False,False,False,False,True,False,False
11,2,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,True,False,False
31,10,21.1498134,79.0820556,,,,False,True,True,False,False,False,False,False,False,False,True,False
41,5,17.6935526,83.2921297,,,,False,False,False,False,False,True,False,False,False,True,False,False
26,14,27.1752554,78.0098161,,,,False,False,False,False,False,False,True,False,True,False,False,True
53,18,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,True,False,False,True,True
11,15,26.9154576,75.8189817,,,,False,False,False,False,False,True,False,False,True,False,False,True
28,16,28.7749966,77.4586967,,,,False,True,False,False,True,False,False,False,True,False,False,False
49,15,26.9154576,75.8189817,,,,False,True,False,False,True,False,False,False,False,False,True,True
22,16,22.5726459,88.3638953,3.0,5.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False
72,14,19.054999,72.8692035,,,,False,True,False,True,False,False,False,False,True,False,False,True
32,17,28.6328027,77.2197713,,,,False,True,True,False,False,False,False,False,False,False,False,True
75,10,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,True,False,False,False
65,1,19.054999,72.8692035,17.0,5.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False
49,4,22.5726459,88.3638953,,,,False,False,False,False,True,False,False,False,True,False,False,True
22,7,23.0215374,72.5800568,,,,True,False,False,False,False,False,False,True,False,False,True,True
63,8,26.4609135,80.3217588,,,,True,False,True,False,False,False,False,False,True,False,False,True
17,14,23.0215374,72.5800568,20.0,5.0,1.0,False,False,False,False,False,True,False,False,False,False,True,False
56,15,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,True,False,False,True
11,5,22.7203616,75.8681996,7.0,5.0,1.0,False,False,False,False,True,False,False,False,True,False,False,True
51,13,19.054999,72.8692035,23.0,5.0,1.0,False,False,False,False,False,False,False,False,True,False,False,True
62,4,28.6328027,77.2197713,7.0,5.0,1.0,False,True,False,False,False,True,False,False,False,False,True,True
29,11,19.054999,72.8692035,,,,True,False,False,True,False,False,False,False,True,False,False,False
19,17,22.5726459,88.3638953,14.0,5.0,1.0,False,True,False,False,True,False,False,False,False,True,False,True
28,1,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,False,False,True,False
19,15,22.3053263,70.8028377,,,,True,False,True,False,False,False,False,False,False,True,False,False
16,1,28.6328027,77.2197713,7.0,1.0,2.0,False,True,True,False,False,False,False,False,True,False,False,True
33,18,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,False,True,False
47,6,25.6093239,85.1235252,,,,True,False,False,False,False,False,True,False,False,False,True,True
49,18,26.4609135,80.3217588,,,,False,True,False,False,False,False,False,True,True,False,False,False
77,7,25.6093239,85.1235252,,,,False,False,False,False,False,False,False,False,False,False,True,False
66,14,17.360589,78.4740613,0.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,True,False
